time,AP,ARR,ARW,G,OP,ORR,ORW
1873.0,512.0,509.11,458.05,679.97,511.01,677.87,436.69
1872.0,512.0,508.46,456.12,679.86,510.79,680.25,438.69
1871.0,506.77,509.28,455.0,679.75,510.78,680.75,437.92
1870.0,497.75,510.23,455.16,679.64,510.31,681.34,438.63
1869.0,495.59,508.75,453.93,679.53,506.64,681.93,439.1
1866.0,495.98,506.63,448.62,679.2,506.52,682.64,438.71
1865.0,497.1,503.76,446.74,679.09,507.0,683.37,438.71
1864.0,494.37,501.01,447.07,678.98,505.87,684.52,439.74
1863.0,496.63,502.83,445.23,678.87,505.87,683.78,438.77
1862.0,497.56,503.65,446.58,678.76,506.71,683.61,438.46
1859.0,492.32,504.32,445.26,678.43,505.34,682.9,437.19
1858.0,486.91,499.98,442.81,678.32,503.7,680.7,434.16
1857.0,486.03,502.13,440.76,678.21,502.91,681.32,433.51
1856.0,488.12,500.26,439.58,678.1,502.84,681.08,433.59
1855.0,482.39,498.03,439.86,677.99,502.03,680.81,433.71
1852.0,478.55,494.51,434.91,677.66,501.54,680.65,433.23
1851.0,476.78,496.26,433.56,677.55,500.81,679.18,432.53
1850.0,476.01,496.25,432.72,677.44,500.81,679.71,432.76
1849.0,473.28,492.58,429.1,677.33,501.52,680.01,432.39
1848.0,469.32,492.47,428.71,677.22,501.01,680.23,432.18
1845.0,469.31,492.39,427.37,676.89,499.64,679.58,431.07
1844.0,471.68,493.48,426.51,676.78,498.54,679.2,429.75
1843.0,473.27,497.58,429.67,676.67,498.8,679.94,429.12
1842.0,472.38,499.51,428.97,676.56,498.31,679.44,428.38
1841.0,482.52,498.22,431.48,676.45,499.22,678.88,429.27
1838.0,481.81,497.39,428.84,676.12,497.45,678.67,429.29
1837.0,481.99,496.5,426.53,676.01,498.5,678.8,430.81
1836.0,480.9,499.28,424.52,675.9,499.54,677.67,429.69
1835.0,478.94,497.37,424.16,675.79,500.32,677.23,427.85
1834.0,481.26,498.54,422.75,675.68,502.46,676.86,427.16
1831.0,484.52,496.86,422.02,675.35,499.37,676.56,427.86
1830.0,483.45,497.71,421.5,675.24,499.4,676.24,427.43
1829.0,485.87,497.74,426.57,675.13,502.14,675.43,428.14
1828.0,494.99,500.29,432.18,675.02,502.41,675.27,429.56
1827.0,497.61,505.24,438.96,674.91,502.01,675.72,431.27
1824.0,496.43,508.27,438.78,674.58,500.84,675.05,431.09
1823.0,495.38,508.52,436.35,674.47,500.77,674.57,430.52
1822.0,493.64,506.87,434.52,674.37,500.89,673.8,429.97
1821.0,485.95,507.57,433.08,674.26,500.97,676.01,429.65
1820.0,488.85,505.67,431.87,674.14,500.9,676.17,430.54
1817.0,488.23,505.72,430.93,673.81,500.63,677.11,430.73
1816.0,486.32,504.41,429.86,673.69,500.64,677.14,430.73
1815.0,489.41,502.76,428.22,673.58,500.45,676.56,430.78
1814.0,492.86,500.57,427.9,673.47,499.61,676.75,430.67
1813.0,494.33,499.01,426.02,673.35,498.62,676.94,429.86
1810.0,488.37,496.29,423.07,673.02,496.46,676.37,429.0
1809.0,487.91,498.94,423.45,672.91,496.51,677.45,428.7
1808.0,481.75,500.65,421.74,672.8,496.46,678.85,429.84
1807.0,478.36,497.69,416.93,672.69,495.68,677.43,427.43
1806.0,479.11,496.37,413.14,672.58,495.62,677.13,426.57
1803.0,477.28,491.82,410.49,672.25,495.21,676.6,425.86
1802.0,478.55,492.38,412.82,672.14,496.02,676.2,425.88
1801.0,482.0,492.83,415.69,672.03,494.17,675.56,426.67
1800.0,484.98,494.6,421.04,671.92,495.28,674.37,425.62
1799.0,482.88,497.5,423.39,671.81,494.43,673.66,425.15
1796.0,484.42,498.1,422.71,671.48,493.33,672.62,423.79
1795.0,486.01,496.82,423.21,671.37,491.79,670.25,421.88
1794.0,476.92,496.19,421.02,671.26,491.73,670.94,422.38
1793.0,472.82,491.35,420.57,671.15,489.42,670.83,421.47
1792.0,470.69,493.37,418.42,671.04,488.88,670.59,421.41
1789.0,470.39,493.46,415.97,670.7,489.99,672.24,424.24
1788.0,468.13,493.47,415.28,670.59,490.21,672.63,425.19
1787.0,462.7,491.17,413.62,670.48,490.02,672.09,425.2
1786.0,463.27,489.01,410.66,670.37,489.49,671.95,424.68
1785.0,467.46,488.42,408.37,670.26,489.13,671.64,423.97
1782.0,471.07,488.67,411.61,669.93,488.49,670.65,423.79
1781.0,471.47,490.94,413.68,669.82,488.04,670.81,425.49
1780.0,470.59,491.38,413.24,669.71,488.07,670.87,424.68
1779.0,468.7,487.89,407.56,669.6,487.02,670.52,422.73
1778.0,469.74,489.93,408.5,669.49,487.68,670.21,422.44
1775.0,474.48,489.2,405.67,669.16,488.01,670.18,421.89
1773.0,472.8,482.01,401.28,668.95,486.77,667.99,419.47
1772.0,473.1,482.25,399.4,668.84,486.0,667.9,419.92
1771.0,465.63,483.02,398.34,668.73,485.67,667.16,419.85
1768.0,468.19,483.33,400.19,668.4,483.67,667.36,420.47
1767.0,470.92,480.79,397.46,668.29,483.01,669.51,422.66
1766.0,472.6,476.2,396.8,668.18,482.17,668.14,421.01
1765.0,475.8,471.61,391.82,668.07,482.02,667.73,420.52
1761.0,469.53,469.14,388.29,667.63,481.65,669.15,418.78
1760.0,462.29,469.12,386.92,667.52,481.24,668.4,417.54
1759.0,462.35,467.33,384.91,667.41,480.97,669.44,417.4
1758.0,460.2,462.67,382.12,667.3,480.94,670.45,417.08
1757.0,458.93,458.95,380.94,667.19,482.06,670.56,416.5
1754.0,464.26,460.02,383.71,666.86,480.93,669.45,418.0
1753.0,463.57,461.93,382.1,666.76,480.58,669.57,417.65
1752.0,462.97,460.5,380.18,666.65,480.16,669.57,416.68
1751.0,465.09,460.98,384.66,666.54,480.18,667.78,416.32
1750.0,458.57,461.39,383.05,666.43,480.36,668.21,417.5
1747.0,461.27,460.51,382.36,666.1,480.28,668.15,417.25
1746.0,458.88,458.85,380.98,665.99,480.82,668.52,416.99
1745.0,462.61,460.68,383.09,665.88,480.5,667.23,418.1
1744.0,462.58,462.71,386.25,665.77,480.94,667.09,418.86
1743.0,472.3,465.76,392.19,665.66,479.77,665.19,417.64
1740.0,471.34,465.53,393.37,665.33,479.89,665.37,417.66
1739.0,477.37,465.83,393.22,665.22,478.62,663.0,414.3
1738.0,478.48,468.58,392.41,665.11,479.11,663.49,414.67
1737.0,478.21,466.8,392.3,665.0,480.2,663.59,414.88
1736.0,477.19,466.2,392.4,664.9,479.54,663.25,414.11
1733.0,470.72,464.89,385.05,664.57,478.54,663.94,412.19
1732.0,470.65,458.98,380.05,664.46,479.6,665.09,412.57
1731.0,469.69,457.79,378.28,664.34,479.38,665.45,412.84
1730.0,468.68,456.06,377.36,664.23,477.29,666.97,413.1
1729.0,466.22,454.06,376.29,664.12,476.76,667.02,413.14
1726.0,464.51,456.28,377.9,663.78,477.18,666.12,413.13
1725.0,467.81,456.54,378.46,663.67,477.06,666.14,414.7
1724.0,470.0,457.72,378.91,663.56,476.55,665.92,415.16
1723.0,471.19,461.9,381.76,663.45,477.03,664.74,413.92
1722.0,471.35,458.59,379.47,663.33,476.17,664.38,413.81
1719.0,473.11,460.17,377.38,663.0,475.67,663.45,412.32
1718.0,470.71,458.66,376.94,662.89,474.31,663.29,412.56
1717.0,471.32,457.39,373.85,662.77,472.25,662.43,410.5
1716.0,469.26,461.46,375.03,662.66,470.93,662.54,409.41
1715.0,469.24,460.55,372.49,662.55,470.77,662.1,408.37
1712.0,466.75,459.23,369.66,662.23,470.39,662.26,408.42
1711.0,464.22,456.37,366.55,662.12,470.88,661.13,408.39
1710.0,466.26,456.88,365.85,662.01,470.21,659.86,408.01
1709.0,464.68,457.44,365.34,661.9,469.62,658.85,406.68
1708.0,459.49,455.42,365.06,661.79,468.4,658.86,404.81
1705.0,456.78,453.92,363.37,661.46,468.32,659.02,404.83
1704.0,455.72,455.99,365.59,661.36,468.42,661.39,405.79
1703.0,454.79,453.16,364.01,661.25,467.68,662.22,406.58
1702.0,453.72,451.23,361.28,661.14,467.76,662.07,406.36
1701.0,451.53,450.18,360.6,661.03,467.71,660.15,405.86
1698.0,452.24,452.35,360.05,660.7,467.52,660.1,404.88
1697.0,448.43,451.01,359.65,660.59,467.41,659.74,404.15
1696.0,448.48,449.89,356.87,660.49,467.59,659.13,404.37
1695.0,453.26,447.68,355.39,660.39,469.39,658.39,403.95
1694.0,448.37,448.47,355.07,660.29,468.73,658.28,402.89
1691.0,448.34,448.6,355.47,659.99,469.28,659.97,403.2
1690.0,446.56,447.48,355.36,659.89,468.83,659.64,401.85
1689.0,445.47,446.5,350.74,659.79,469.38,659.53,401.92
1688.0,442.82,443.62,349.4,659.68,468.18,659.46,401.62
1687.0,438.26,442.59,347.99,659.58,466.83,659.04,399.95
1684.0,437.39,438.96,347.58,659.28,465.24,659.85,400.42
1683.0,437.1,438.31,346.67,659.18,464.98,658.45,398.63
1682.0,435.41,441.21,345.65,659.08,465.0,657.58,397.78
1681.0,441.19,443.29,348.49,658.98,465.74,658.33,398.22
1680.0,439.57,439.23,347.99,658.88,464.99,658.46,398.05
1677.0,443.64,440.43,347.09,658.59,465.52,658.5,397.66
1676.0,448.79,444.17,348.98,658.49,463.0,655.07,393.95
1675.0,445.79,447.76,346.57,658.39,462.53,653.7,393.24
1674.0,444.72,449.71,347.37,658.29,462.67,652.82,392.58
1673.0,441.76,450.42,346.67,658.19,463.06,652.18,391.56
1670.0,442.04,449.4,348.27,657.9,463.51,652.03,391.62
1669.0,441.67,448.31,345.17,657.8,462.64,650.36,389.58
1668.0,441.59,445.72,345.76,657.7,461.98,649.51,387.41
1667.0,446.04,445.16,345.66,657.6,461.15,649.6,386.56
1666.0,447.56,443.73,344.66,657.51,461.51,651.13,388.67
1663.0,446.71,445.25,346.77,657.23,459.63,651.77,390.47
1662.0,445.55,449.55,348.56,657.13,460.41,651.82,389.86
1661.0,449.81,450.55,351.73,657.03,459.92,650.92,389.36
1660.0,445.28,454.2,350.48,656.94,460.59,652.55,391.82
1659.0,443.88,453.44,353.23,656.84,460.73,653.37,393.53
1656.0,442.15,454.03,351.79,656.55,460.49,653.52,392.98
1655.0,435.87,453.59,348.96,656.45,458.7,651.0,389.29
1654.0,439.42,456.16,350.13,656.36,460.51,651.22,388.47
1653.0,442.54,457.07,353.03,656.26,460.97,651.29,387.29
1652.0,447.05,457.76,352.74,656.17,461.47,652.19,386.57
1649.0,448.71,457.34,352.14,655.89,462.56,651.56,385.04
1648.0,448.09,456.12,350.51,655.8,464.18,651.86,384.33
1647.0,446.21,457.61,354.1,655.7,464.94,651.47,385.34
1646.0,444.57,456.25,352.13,655.61,464.44,651.15,385.75
1645.0,446.39,458.83,352.27,655.51,464.86,651.21,385.58
1642.0,446.36,460.0,352.56,655.23,465.02,651.28,385.59
1641.0,449.74,460.65,354.84,655.14,464.42,648.65,381.73
1640.0,451.33,462.98,354.07,655.05,464.86,648.7,380.54
1639.0,453.17,462.36,351.06,654.96,463.96,646.47,379.0
1638.0,451.35,463.37,351.47,654.87,463.78,645.96,378.35
1635.0,448.8,461.79,353.18,654.61,465.72,647.66,379.7
1634.0,445.57,463.74,350.66,654.52,466.59,647.37,381.55
1633.0,444.72,461.66,345.06,654.43,465.74,645.8,380.62
1632.0,440.72,459.19,343.05,654.35,464.55,645.71,379.65
1631.0,441.28,459.84,344.32,654.26,464.84,646.08,379.66
1628.0,433.33,460.48,342.71,654.0,463.78,645.8,378.31
1627.0,432.47,459.1,343.87,653.91,463.54,644.62,378.23
1626.0,436.11,458.79,341.03,653.82,463.25,644.74,376.9
1625.0,437.69,457.18,341.09,653.74,461.51,645.89,376.55
1624.0,435.89,454.8,338.92,653.65,462.04,642.61,373.28
1621.0,441.63,458.59,344.07,653.39,462.68,644.13,376.21
1619.0,441.0,458.39,352.14,653.22,462.94,644.76,377.07
1618.0,446.14,462.65,355.23,653.14,463.23,646.01,378.37
1617.0,446.76,462.23,355.33,653.06,462.39,645.86,378.89
1614.0,444.48,455.06,346.15,652.8,461.39,646.19,376.31
1613.0,447.83,452.85,344.56,652.71,461.18,647.16,375.15
1612.0,449.48,455.6,351.77,652.63,460.34,646.97,375.41
1611.0,445.2,454.19,352.96,652.54,461.57,647.36,374.12
1610.0,446.96,454.57,352.66,652.45,461.51,648.72,375.61
1607.0,445.84,454.25,354.74,652.18,461.59,648.85,375.62
1606.0,443.26,455.02,353.99,652.09,461.42,650.35,375.9
1605.0,441.3,450.72,348.81,652.0,460.0,648.93,374.44
1604.0,434.27,448.66,346.04,651.91,459.75,647.71,374.37
1603.0,440.98,444.59,346.55,651.83,459.06,647.03,372.03
1600.0,441.51,443.92,343.73,651.56,458.85,647.48,371.07
1599.0,441.78,440.88,339.85,651.47,462.18,647.36,370.34
1598.0,442.04,443.05,343.68,651.38,462.12,646.47,372.81
1597.0,437.54,438.94,331.22,651.29,462.84,647.63,373.27
1596.0,433.77,436.18,326.1,651.2,460.28,648.64,372.49
1593.0,432.03,440.05,335.86,650.93,458.06,646.56,370.89
1592.0,429.02,440.92,341.57,650.84,457.33,645.34,365.95
1591.0,435.95,441.99,345.16,650.75,457.71,645.96,365.69
1590.0,431.83,440.5,340.72,650.66,457.34,646.6,365.98
1589.0,438.0,437.7,338.46,650.57,458.69,646.54,360.43
1586.0,450.24,446.89,353.53,650.29,459.15,646.8,365.2
1585.0,454.74,453.33,357.28,650.2,459.82,649.38,372.43
1584.0,458.71,458.08,362.6,650.11,462.18,650.08,379.24
1583.0,465.1,456.19,363.56,650.02,463.02,650.22,379.09
1579.0,463.08,450.81,358.97,649.66,461.24,650.2,382.15
1578.0,460.3,453.6,365.08,649.57,460.22,649.65,380.59
1577.0,468.89,455.62,374.75,649.49,461.21,650.01,383.36
1576.0,469.55,461.68,380.68,649.4,461.77,650.8,388.21
1575.0,469.66,461.47,382.85,649.32,461.83,650.46,390.16
1572.0,469.89,461.43,385.62,649.06,461.53,650.59,390.23
1571.0,466.94,460.63,381.67,648.98,463.26,651.24,390.27
1570.0,479.18,456.85,384.61,648.89,463.3,650.33,388.65
1569.0,479.08,457.85,388.3,648.8,463.92,650.82,391.18
1568.0,475.49,461.03,387.88,648.71,464.57,652.1,392.96
1565.0,477.05,460.89,388.36,648.45,463.22,652.37,392.75
1564.0,479.37,457.72,389.17,648.36,462.6,650.93,391.19
1563.0,476.6,458.38,391.85,648.27,463.85,650.43,394.79
1562.0,479.91,461.59,396.86,648.19,465.31,651.7,396.52
1558.0,470.94,464.32,396.44,647.85,465.79,654.38,398.17
1557.0,470.94,464.95,397.87,647.76,465.73,654.29,398.17
1556.0,466.96,465.47,397.12,647.68,466.13,654.49,398.4
1555.0,469.12,465.78,395.83,647.59,466.49,653.67,398.73
1554.0,469.75,466.28,393.91,647.5,466.09,653.09,396.5
1551.0,467.17,464.83,391.42,647.24,466.12,654.74,398.01
1550.0,458.03,462.91,390.02,647.16,468.58,658.73,402.6
1549.0,457.97,459.26,387.61,647.07,468.82,659.66,402.26
1548.0,461.04,457.93,383.49,646.99,468.8,658.55,401.38
1547.0,457.65,456.64,380.78,646.91,468.68,658.2,400.06
1544.0,454.14,451.61,376.13,646.66,468.63,660.83,401.07
1543.0,453.85,451.38,373.72,646.57,468.46,662.89,401.98
1542.0,449.45,445.9,375.62,646.49,468.25,662.86,402.01
1541.0,449.52,446.98,375.15,646.4,467.68,661.99,402.1
1540.0,443.62,447.55,377.35,646.32,467.45,661.85,401.73
1537.0,444.33,452.88,383.31,646.07,468.08,660.96,401.8
1536.0,448.37,455.56,381.7,645.99,467.49,661.56,400.82
1535.0,455.39,455.05,378.34,645.9,468.53,662.14,401.02
1534.0,452.17,451.07,374.31,645.82,467.91,661.51,399.81
1533.0,447.84,447.32,374.04,645.74,468.14,661.52,399.19
1530.0,455.74,451.91,375.83,645.49,468.33,661.54,398.64
1529.0,452.32,450.01,377.64,645.4,468.22,661.43,398.55
1528.0,458.5,456.95,382.69,645.32,467.61,660.75,399.31
1527.0,457.06,463.14,389.12,645.24,468.45,660.84,400.26
1526.0,465.15,464.81,389.88,645.15,468.68,659.95,399.46
1523.0,457.7,467.38,391.07,644.9,466.66,657.86,397.24
1522.0,453.23,464.26,388.97,644.81,464.63,654.62,394.04
1521.0,453.53,462.38,386.78,644.73,464.08,653.62,392.9
1520.0,454.7,464.4,391.0,644.65,464.63,655.04,392.05
1519.0,455.03,466.82,388.71,644.56,465.76,656.3,393.09
1516.0,444.65,461.97,383.25,644.31,465.36,656.88,392.32
1515.0,434.03,460.93,379.52,644.23,464.03,655.73,391.79
1514.0,432.46,461.46,378.32,644.15,464.96,656.16,391.9
1513.0,430.84,461.45,377.95,644.06,466.14,655.54,392.14
1512.0,440.82,462.51,380.03,643.98,464.13,654.41,391.19
1509.0,443.9,462.63,381.54,643.73,464.76,654.21,389.72
1508.0,441.09,465.92,383.72,643.65,464.5,654.48,390.77
1507.0,446.38,467.1,387.06,643.57,464.92,655.28,392.16
1506.0,447.03,468.35,387.41,643.48,465.81,654.81,392.52
1505.0,445.59,464.29,384.44,643.4,464.8,654.69,393.05
1502.0,442.61,463.87,384.71,643.15,465.28,654.71,393.07
1501.0,444.57,465.31,382.62,643.07,463.99,654.24,392.89
1500.0,442.04,464.6,378.94,642.99,461.05,654.09,391.97
1499.0,443.83,462.01,376.67,642.9,461.75,653.16,389.52
1498.0,438.44,460.53,375.95,642.82,460.56,653.29,390.64
1495.0,427.42,459.8,370.17,642.57,460.79,652.98,388.98
1494.0,423.45,454.79,365.55,642.49,460.5,651.72,387.74
1493.0,422.25,453.62,367.01,642.41,462.55,651.69,389.97
1492.0,420.76,457.25,368.15,642.32,462.85,651.15,390.02
1491.0,423.76,456.42,367.78,642.24,462.55,650.34,387.85
1488.0,418.63,455.1,368.07,641.99,462.28,650.27,390.26
1487.0,414.39,455.72,369.52,641.91,463.01,649.01,388.79
1486.0,415.89,458.58,376.46,641.83,463.56,650.95,393.66
1485.0,427.89,461.76,378.34,641.74,462.49,652.05,396.05
1484.0,428.56,463.4,377.13,641.66,464.33,651.02,395.24
1481.0,429.07,462.57,375.76,641.42,464.69,652.79,396.73
1480.0,427.71,463.33,374.12,641.34,463.69,652.82,397.47
1479.0,422.4,462.86,373.99,641.26,463.75,651.79,396.59
1478.0,424.06,459.91,375.14,641.17,461.57,651.77,395.96
1477.0,422.37,458.27,371.76,641.09,462.07,651.89,396.86
1474.0,420.83,457.82,369.14,640.84,460.39,652.13,396.87
1473.0,423.13,456.69,368.79,640.76,459.89,652.5,398.13
1472.0,420.32,457.84,372.67,640.68,460.83,652.22,397.16
1471.0,425.43,455.85,375.22,640.59,465.92,652.13,398.13
1470.0,423.55,457.17,374.85,640.51,466.59,651.45,398.97
1467.0,415.97,456.68,375.36,640.27,467.31,651.1,398.32
1466.0,419.01,457.71,370.87,640.19,467.06,647.9,395.66
1465.0,419.66,454.84,369.41,640.1,465.31,647.81,394.41
1464.0,419.52,455.67,370.21,640.02,462.33,646.83,392.73
1463.0,420.72,454.71,371.17,639.94,461.53,644.96,390.11
1460.0,407.25,449.32,362.68,639.7,462.76,645.29,387.9
1458.0,398.87,448.61,356.84,639.53,462.6,646.84,388.15
1457.0,399.41,447.03,356.0,639.45,462.54,646.64,387.83
1456.0,399.35,445.42,352.1,639.37,462.75,647.52,387.87
1451.0,399.48,440.86,349.23,638.97,462.48,648.16,387.44
1450.0,399.48,440.52,347.96,638.89,462.42,647.47,387.79
1449.0,395.53,439.18,347.91,638.81,462.54,647.88,388.2
1446.0,394.74,437.64,345.85,638.56,460.88,647.48,388.05
1445.0,395.76,437.11,344.41,638.48,460.27,647.7,387.88
1444.0,393.28,433.49,341.64,638.4,459.71,647.35,386.83
1443.0,396.33,433.1,344.3,638.31,459.17,646.07,385.22
1442.0,397.3,432.64,347.11,638.23,458.33,644.8,384.36
1439.0,397.37,432.37,344.75,637.99,458.6,645.82,383.97
1438.0,392.82,430.12,342.65,637.9,458.18,644.15,383.29
1437.0,389.66,427.62,341.38,637.82,457.89,644.03,383.7
1436.0,390.64,429.3,342.36,637.73,455.6,642.72,384.28
1435.0,386.6,430.56,339.12,637.65,454.08,643.49,383.72
1432.0,378.49,429.42,339.74,637.39,454.13,643.9,382.72
1431.0,378.78,431.15,340.83,637.3,452.01,640.32,380.92
1430.0,382.91,430.47,342.6,637.21,451.01,640.08,379.58
1429.0,384.06,429.95,341.89,637.13,450.32,639.66,378.63
1428.0,383.35,429.53,340.87,637.04,451.4,639.9,377.87
1425.0,371.97,424.71,335.05,636.79,447.59,641.2,377.8
1424.0,372.92,424.56,331.58,636.71,449.62,641.83,378.64
1423.0,368.85,424.18,331.78,636.63,449.58,642.45,378.65
1422.0,367.11,421.52,329.02,636.54,448.12,642.62,378.66
1421.0,373.65,420.46,325.76,636.46,451.67,642.48,378.25
1418.0,370.26,416.71,327.71,636.21,453.56,644.52,378.73
1417.0,363.46,415.97,325.82,636.13,453.94,643.46,377.64
1416.0,373.52,417.26,328.1,636.05,456.99,643.08,376.96
1415.0,379.69,416.88,332.82,635.96,457.45,644.03,377.98
1414.0,384.3,417.42,332.47,635.88,458.3,644.1,377.79
1411.0,394.32,422.15,337.83,635.63,457.86,642.57,377.79
1410.0,393.86,423.18,337.77,635.55,456.67,641.1,377.07
1409.0,394.05,421.42,334.05,635.47,455.31,638.82,375.84
1407.0,399.44,419.18,335.19,635.31,453.99,636.86,374.58
1404.0,397.87,420.93,336.91,635.06,453.81,636.53,373.99
1403.0,398.72,419.77,334.94,634.98,456.98,637.59,374.59
1402.0,394.45,419.59,337.57,634.9,455.78,639.37,375.31
1401.0,394.52,420.79,337.5,634.82,454.05,639.93,376.1
1400.0,400.89,420.63,336.05,634.74,452.03,638.93,374.45
1397.0,399.33,419.0,331.39,634.49,451.13,640.72,374.18
1396.0,400.98,419.73,331.96,634.4,453.69,639.63,372.56
1395.0,394.91,419.39,331.16,634.32,457.59,640.9,373.53
1394.0,396.59,418.04,329.89,634.24,459.67,641.84,372.99
1393.0,385.68,413.91,325.43,634.16,457.86,641.44,372.02
1390.0,390.17,412.39,325.16,633.91,458.88,642.26,373.11
1389.0,392.45,412.77,325.17,633.83,458.82,641.41,372.49
1388.0,391.49,415.3,331.14,633.74,461.91,641.14,373.25
1387.0,397.4,419.79,331.94,633.66,461.75,640.06,374.07
1386.0,405.55,419.02,332.7,633.58,460.47,639.06,373.44
1383.0,407.53,417.58,331.6,633.33,462.21,639.48,373.7
1382.0,411.41,420.56,333.01,633.25,463.63,639.29,375.27
1381.0,419.68,419.07,330.23,633.17,466.39,639.27,375.61
1380.0,414.81,419.43,330.87,633.09,466.8,640.0,375.62
1379.0,407.22,418.35,332.15,633.01,466.97,641.85,375.61
1376.0,408.67,416.28,330.2,632.77,467.21,643.16,375.63
1375.0,408.57,415.3,327.14,632.69,466.89,642.27,374.61
1374.0,404.29,412.77,323.4,632.6,467.71,643.09,374.78
1373.0,398.06,414.36,321.47,632.52,468.0,642.65,372.65
1372.0,399.48,412.49,319.89,632.44,467.32,643.71,372.82
1369.0,386.35,411.47,317.27,632.2,466.92,642.99,371.77
1368.0,381.78,407.18,314.81,632.12,467.33,645.9,372.74
1367.0,376.07,405.23,310.85,632.04,467.67,648.08,373.26
1366.0,376.31,397.82,307.89,631.96,467.01,647.97,373.28
1365.0,385.41,400.68,307.41,631.88,466.32,645.56,372.29
1362.0,388.82,398.81,307.16,631.64,466.54,646.27,372.9
1361.0,385.28,401.42,309.33,631.56,466.78,645.17,372.3
1360.0,385.94,403.94,312.02,631.48,467.98,645.22,371.81
1359.0,385.02,407.83,309.93,631.4,468.64,645.0,369.42
1358.0,383.16,406.68,308.75,631.32,468.68,644.31,369.67
1355.0,393.16,410.49,311.65,631.09,468.0,642.98,371.92
1354.0,391.91,411.12,312.64,631.01,467.84,642.36,370.96
1353.0,392.51,406.89,312.98,630.93,467.52,641.82,370.6
1352.0,394.13,406.28,312.15,630.85,468.7,640.49,369.11
1351.0,385.64,402.26,309.82,630.77,469.7,640.61,369.62
1348.0,386.81,402.79,312.32,630.53,469.41,640.78,369.22
1347.0,392.07,401.36,312.36,630.45,468.79,638.62,368.31
1346.0,389.09,400.79,311.95,630.37,468.21,638.49,368.39
1345.0,397.09,404.59,312.88,630.3,468.69,636.98,365.89
1344.0,403.47,406.08,313.76,630.22,468.29,638.21,366.66
1341.0,401.91,402.65,312.71,629.97,467.29,637.91,366.21
1340.0,410.38,403.27,311.27,629.89,467.75,634.87,363.44
1339.0,419.08,402.65,310.4,629.81,468.26,632.62,361.11
1338.0,423.78,400.1,308.24,629.73,468.75,632.9,360.53
1337.0,425.55,397.76,308.39,629.65,469.89,636.98,361.11
1334.0,411.52,395.66,305.87,629.41,469.52,638.1,361.13
1333.0,402.32,394.04,302.92,629.33,469.28,638.57,361.51
1332.0,404.73,392.37,302.56,629.26,470.27,637.38,360.73
1331.0,405.63,391.6,301.26,629.18,470.35,637.91,360.64
1330.0,397.39,392.12,302.74,629.1,470.23,638.0,359.26
1327.0,396.78,392.6,303.81,628.87,470.05,638.67,360.03
1326.0,386.88,395.27,302.76,628.79,470.39,638.04,358.67
1325.0,377.76,394.75,299.09,628.71,470.67,638.08,359.13
1324.0,378.65,394.42,298.68,628.63,469.92,639.29,358.48
1323.0,378.52,393.88,297.69,628.55,469.99,639.29,355.71
1319.0,375.37,391.27,294.81,628.23,469.31,638.74,353.54
1318.0,368.46,388.51,292.3,628.15,469.95,640.45,353.64
1317.0,369.94,388.87,288.78,628.07,470.1,643.86,355.87
1316.0,362.97,386.33,288.45,627.99,469.66,643.41,355.03
1313.0,358.92,384.56,286.43,627.75,469.55,645.54,355.78
1312.0,359.48,383.42,286.5,627.67,469.39,643.82,352.62
1311.0,350.54,381.22,284.51,627.59,467.69,642.62,350.2
1310.0,351.64,382.35,286.79,627.51,467.75,640.63,350.42
1309.0,350.36,385.47,288.1,627.43,467.04,641.72,349.92
1306.0,353.61,385.41,288.99,627.19,465.99,640.31,350.27
1305.0,354.37,388.15,288.53,627.11,467.1,640.58,353.83
1304.0,352.04,387.72,287.52,627.03,466.88,643.26,357.19
1303.0,354.66,389.61,289.06,626.95,467.08,643.13,357.56
1302.0,353.6,391.45,289.85,626.87,466.49,643.74,359.92
1299.0,345.04,390.73,286.86,626.63,466.54,646.13,361.54
1298.0,343.81,387.3,284.78,626.55,467.67,644.71,360.96
1297.0,342.48,386.52,282.17,626.47,468.83,646.37,362.15
1296.0,348.06,385.08,282.69,626.39,468.29,645.04,361.66
1295.0,351.45,382.8,281.7,626.31,468.22,644.77,361.21
1292.0,350.06,385.59,282.32,626.07,466.47,647.09,362.07
1291.0,346.15,382.89,283.55,625.99,468.93,646.49,361.18
1290.0,346.18,387.45,286.59,625.91,469.56,646.66,359.23
1289.0,348.83,389.83,287.78,625.83,470.61,647.45,359.75
1288.0,349.68,391.78,288.81,625.75,472.15,651.07,362.36
1285.0,342.39,388.66,283.6,625.51,471.96,651.75,361.6
1284.0,340.82,386.86,283.87,625.43,472.04,650.76,361.57
1283.0,338.15,390.71,286.0,625.35,472.09,649.28,360.69
1282.0,335.64,392.18,287.32,625.27,471.63,648.37,359.81
1281.0,337.71,391.89,286.01,625.19,471.63,649.15,359.83
1278.0,328.27,386.24,282.36,624.95,471.74,650.74,363.41
1277.0,323.16,387.09,281.17,624.87,471.7,649.73,363.41
1276.0,320.93,387.29,279.72,624.79,472.07,652.81,365.93
1275.0,317.95,382.57,276.3,624.71,472.21,653.87,366.37
1274.0,322.59,381.2,273.26,624.63,471.79,653.9,365.44
1271.0,321.83,382.42,273.83,624.39,471.31,653.45,363.82
1270.0,322.66,383.85,273.05,624.31,471.75,655.18,365.37
1269.0,321.68,383.25,273.12,624.23,472.64,659.03,369.3
